names,flow,ONs,NH3,NO3,DO,DOCa
41963.35694,1330.93710,,,,,,,,,,
41963.37083,2197.02484,,,,,,,,,,
41963.37917,1732.17549,,,,,,,,,,
41963.38056,1989.06592,,,,,,,,,,
41963.38333,1859.39741,,,,,,,,,,
41963.38472,2267.97553,,,,,,,,,,
41963.39167,2126.07415,,,,,,,,,,
41963.39583,2126.07415,,,,,,,,,,
41963.40694,1795.78645,,,,,,,,,,
41963.41250,1923.00838,,,,,,,,,,
41963.41389,1671.01110,,,,,,,,,,
41963.41667,2057.57003,,,,,,,,,,
41963.42500,1494.85766,,,,,,,,,,
41963.42917,1279.55901,,,,,,,,,,
41963.43056,1612.29328,,,,,,,,,,
41963.43333,1671.01110,,,,,,,,,,
41963.43472,1795.78645,,,,,,,,,,
41963.44444,1130.31790,,,,,,,,,,
41963.44722,1330.93710,,,,,,,,,,
41963.44861,1671.01110,,,,,,,,,,
41963.45000,1795.78645,,,,,,,,,,
41963.51806,2197.02484,,,,,,,,,,
41963.52083,2197.02484,,,,,,,,,,
41963.52222,1859.39741,,,,,,,,,,
41963.53333,1923.00838,,,,,,,,,,
41963.53472,1732.17549,,,,,,,,,,
41963.53611,1859.39741,,,,,,,,,,
41963.53750,1732.17549,,,,,,,,,,
41963.54861,2197.02484,,,,,,,,,,
41963.55000,1923.00838,,,,,,,,,,
41963.55139,1671.01110,,,,,,,,,,
41963.55278,2197.02484,,,,,,,,,,
41963.55833,2267.97553,,,,,,,,,,
41963.57083,2057.57003,,,,,,,,,,
41963.57222,1732.17549,,,,,,,,,,
41963.57361,1179.24941,,,,,,,,,,
41963.57778,1384.76176,,,,,,,,,,
41963.57917,1795.78645,,,,,,,,,,
41963.58056,1494.85766,,,,,,,,,,
41963.58194,1330.93710,,,,,,,,,,
41963.58472,1228.18092,,,,,,,,,,
41963.58611,1037.34803,,,,,,,,,,
41963.58750,785.35075,,,,,,,,,,
41963.59028,1494.85766,,,,,,,,,,
41963.59167,1083.83297,,,,,,,,,,
41963.59444,611.64389,,,,,,,,,,
41963.59583,1612.29328,,,,,,,,,,
41963.59722,1228.18092,,,,,,,,,,
41963.59861,1989.06592,,,,,,,,,,
41963.60000,1179.24941,,,,,,,,,,
41963.60139,863.64117,,,,,,,,,,
41963.60278,711.95348,,,,,,,,,,
41963.60417,748.65212,,,,,,,,,,
41963.60556,824.49596,,,,,,,,,,
41963.60833,905.23295,,,,,,,,,,
41963.60972,1037.34803,,,,,,,,,,
41963.61250,824.49596,,,,,,,,,,
41963.61389,711.95348,,,,,,,,,,
41963.61667,785.35075,,,,,,,,,,
41963.62083,711.95348,,,,,,,,,,
41963.62361,643.44937,,,,,,,,,,
41963.62500,949.27131,,,,,,,,,,
41963.62639,785.35075,,,,,,,,,,
41963.62778,548.03292,,,,,,,,,,
41963.62917,611.64389,,,,,,,,,,
41963.63333,711.95348,,,,,,,,,,
41963.63611,643.44937,,,,,,,,,,
41963.63750,748.65212,,,,,,,,,,
41963.64167,643.44937,,,,,,,,,,
41963.64583,611.64389,,,,,,,,,,
41963.64722,677.70143,,,,,,,,,,
41963.64861,611.64389,,,,,,,,,,
41963.65000,711.95348,,,,,,,,,,
41963.65278,785.35075,,,,,,,,,,
41963.65417,863.64117,,,,,,,,,,
41963.65556,1037.34803,,,,,,,,,,
41963.66111,949.27131,,,,,,,,,,
41963.66667,1228.18092,,,,,,,,,,
41963.66806,1384.76176,,,,,,,,,,
41963.66944,1553.57547,,,,,,,,,,
41963.67083,1732.17549,,,,,,,,,,
41963.67222,2126.07415,,,,,,,,,,
41963.68472,1795.78645,,,,,,,,,,
41963.68611,1179.24941,,,,,,,,,,
41963.68750,643.44937,,,,,,,,,,
41963.68889,486.86853,,,,,,,,,,
41963.69028,357.20003,,,,,,,,,,
41963.69167,313.16167,,,,,,,,,,
41963.69306,250.28468,,,,,,,,,,
41963.69444,291.14249,,,,,,,,,,
41963.69583,231.44605,,,,,,,,,,
41963.69722,164.40988,,,,,,,,,,
41963.70000,122.57343,,,,,,,,,,
41963.70694,149.73042,,,,,,,,,,
41963.70833,177.37673,,,,,,,,,,
41963.70972,213.34139,,,,,,,,,,
41963.71528,250.28468,,,,,,,,,,
41963.71944,177.37673,,,,,,,,,,
41963.72222,135.78494,,,,,,,,,,
41963.72361,110.34056,,,,,,,,,,
41963.72778,87.58740,,,,,,,,,,
41963.72917,77.55644,,,,,,,,,,
41963.73611,59.20713,,,,,,,,,,
41963.74444,43.79370,,,,,,,,,,
41963.75000,36.94329,,,,,,,,,,
41963.76667,51.37809,,,,,,,,,,
41963.77083,59.20713,,,,,,,,,,
41963.77778,43.79370,,,,,,,,,,
41963.78750,30.82685,,,,,,,,,,
41963.79167,30.82685,,,,,,,,,,
41963.81111,19.57260,,,,,,,,,,
41963.81250,19.57260,,,,,,,,,,
41963.83333,19.57260,,,,,,,,,,
41963.85000,11.25425,,,,,,,,,,
41963.85417,14.92411,,,,,,,,,,
41963.87500,14.92411,,,,,,,,,,
41963.89583,11.25425,,,,,,,,,,
41963.89722,19.57260,,,,,,,,,,
41963.91667,14.92411,,,,,,,,,,
41963.92222,24.71041,,,,,,,,,,
41963.93750,36.94329,,,,,,,,,,
41963.94722,51.37809,,,,,,,,,,
41963.95139,77.55644,,,,,,,,,,
41963.95417,122.57343,,,,,,,,,,
41963.95694,98.59699,,,,,,,,,,
41963.95833,77.55644,,,,,,,,,,
41963.96111,122.57343,,,,,,,,,,
41963.96250,87.58740,,,,,,,,,,
41963.96528,110.34056,,,,,,,,,,
41963.96667,135.78494,,,,,,,,,,
41963.96806,196.21536,,,,,,,,,,
41963.97222,313.16167,,,,,,,,,,
41963.97361,357.20003,,,,,,,,,,
41963.97500,291.14249,,,,,,,,,,
41963.97639,250.28468,,,,,,,,,,
41963.97917,196.21536,,,,,,,,,,
41963.98194,231.44605,,,,,,,,,,
41963.98611,270.10194,,,,,,,,,,
41963.98750,313.16167,,,,,,,,,,
41963.98889,357.20003,,,,,,,,,,
41963.99167,433.04387,,,,,,,,,,
41963.99306,905.23295,,,,,,,,,,
41963.99444,1228.18092,,,,,,,,,,
41963.99722,1083.83297,,,,,,,,,,
41963.99861,1553.57547,,,,,,,,,,
41964.00000,1494.85766,,,,,,,,,,
41964.00694,1384.76176,,,,,,,,,,
41964.00833,993.30967,,,,,,,,,,
41964.00972,824.49596,,,,,,,,,,
41964.01111,1612.29328,,,,,,,,,,
41964.01528,2126.07415,,,,,,,,,,
41964.01944,1330.93710,,,,,,,,,,
41964.02083,1989.06592,,,,,,,,,,
41964.02222,1732.17549,,,,,,,,,,
41964.02778,1859.39741,,,,,,,,,,
41964.46111,1923.00838,,,,,,,,,,
41964.46250,1671.01110,,,,,,,,,,
41964.46389,2057.57003,,,,,,,,,,
41964.46667,2057.57003,,,,,,,,,,
41964.48889,2197.02484,,,,,,,,,,
41964.49028,1795.78645,,,,,,,,,,
41964.49167,1553.57547,,,,,,,,,,
41964.49306,1279.55901,,,,,,,,,,
41964.49444,1083.83297,,,,,,,,,,
41964.49583,1179.24941,,,,,,,,,,
41964.49861,1671.01110,,,,,,,,,,
41964.51667,1228.18092,,,,,,,,,,
41964.52639,863.64117,,,,,,,,,,
41964.52778,270.10194,,,,,,,,,,
41964.52917,231.44605,,,,,,,,,,
41964.53056,270.10194,,,,,,,,,,
41964.53333,313.16167,,,,,,,,,,
41964.53611,357.20003,,,,,,,,,,
41964.53889,459.95620,,,,,,,,,,
41964.54028,548.03292,,,,,,,,,,
41964.54167,548.03292,,,,,,,,,,
41964.54306,486.86853,,,,,,,,,,
41964.54722,548.03292,,,,,,,,,,
41964.55000,611.64389,,,,,,,,,,
41964.55139,677.70143,,,,,,,,,,
41964.55278,824.49596,,,,,,,,,,
41964.55417,949.27131,,,,,,,,,,
41964.55556,1179.24941,,,,,,,,,,
41964.55694,1553.57547,,,,,,,,,,
41964.55833,2126.07415,,,,,,,,,,
41964.58333,2197.02484,,,,,,,,,,
41964.61944,2126.07415,,,,,,,,,,
41964.62083,2267.97553,,,,,,,,,,
41964.63750,2267.97553,,,,,,,,,,
41964.63889,1859.39741,,,,,,,,,,
41964.64028,2197.02484,,,,,,,,,,
41964.67222,2197.02484,,,,,,,,,,
41964.68056,2267.97553,,,,,,,,,,
41964.68611,2197.02484,,,,,,,,,,
41964.68750,2057.57003,,,,,,,,,,
41964.68889,1671.01110,,,,,,,,,,
41964.69028,1384.76176,,,,,,,,,,
41964.69306,1859.39741,,,,,,,,,,
41964.69861,2267.97553,,,,,,,,,,
41964.70278,2197.02484,,,,,,,,,,
41964.71528,2126.07415,,,,,,,,,,
41964.74444,2126.07415,,,,,,,,,,
41964.74722,1384.76176,,,,,,,,,,
41964.74861,1228.18092,,,,,,,,,,
41964.75000,785.35075,,,,,,,,,,
41964.75139,579.83840,,,,,,,,,,
41964.75556,433.04387,,,,,,,,,,
41964.75972,270.10194,,,,,,,,,,
41964.76111,213.34139,,,,,,,,,,
41964.76250,177.37673,,,,,,,,,,
41964.76528,270.10194,,,,,,,,,,
41964.76667,164.40988,,,,,,,,,,
41964.77083,149.73042,,,,,,,,,,
41964.77222,177.37673,,,,,,,,,,
41964.77500,213.34139,,,,,,,,,,
41964.77778,357.20003,,,,,,,,,,
41964.77917,231.44605,,,,,,,,,,
41964.78056,335.18085,,,,,,,,,,
41964.78194,408.57812,,,,,,,,,,
41964.78333,459.95620,,,,,,,,,,
41964.78472,177.37673,,,,,,,,,,
41964.78611,381.66579,,,,,,,,,,
41964.78750,291.14249,,,,,,,,,,
41964.79028,357.20003,,,,,,,,,,
41964.79167,433.04387,,,,,,,,,,
41964.79306,579.83840,,,,,,,,,,
41964.79444,335.18085,,,,,,,,,,
41964.79583,486.86853,,,,,,,,,,
41964.80000,863.64117,,,,,,,,,,
41964.80139,381.66579,,,,,,,,,,
41964.80278,516.22744,,,,,,,,,,
41964.80417,643.44937,,,,,,,,,,
41964.80556,949.27131,,,,,,,,,,
41964.80694,1612.29328,,,,,,,,,,
41964.82500,2057.57003,,,,,,,,,,
41964.82639,1732.17549,,,,,,,,,,
41964.82778,1494.85766,,,,,,,,,,
41964.83333,2126.07415,,,,,,,,,,
41964.83472,1228.18092,,,,,,,,,,
41964.83750,1037.34803,,,,,,,,,,
41964.84028,1330.93710,,,,,,,,,,
41964.84167,1923.00838,,,,,,,,,,
41964.84444,1732.17549,,,,,,,,,,
41964.84861,1179.24941,,,,,,,,,,
41964.85139,1083.83297,,,,,,,,,,
41964.85417,1384.76176,,,,,,,,,,
41964.85556,1732.17549,,,,,,,,,,
41964.85833,1037.34803,,,,,,,,,,
41964.85972,1228.18092,,,,,,,,,,
41964.92639,2197.02484,,,,,,,,,,
41964.92917,2197.02484,,,,,,,,,,
41964.93056,1859.39741,,,,,,,,,,
41964.93472,1989.06592,,,,,,,,,,
41964.93889,1732.17549,,,,,,,,,,
41964.94028,1859.39741,,,,,,,,,,
41964.94306,2126.07415,,,,,,,,,,
41964.94583,1795.78645,,,,,,,,,,
41964.95278,1553.57547,,,,,,,,,,
41964.95556,1438.58642,,,,,,,,,,
41964.95694,1612.29328,,,,,,,,,,
41964.95833,993.30967,,,,,,,,,,
41964.95972,905.23295,,,,,,,,,,
41964.96667,748.65212,,,,,,,,,,
41964.96806,949.27131,,,,,,,,,,
41964.97083,785.35075,,,,,,,,,,
41964.97222,643.44937,,,,,,,,,,
41964.97500,459.95620,,,,,,,,,,
41964.97778,408.57812,,,,,,,,,,
41964.97917,579.83840,,,,,,,,,,
41964.98333,643.44937,,,,,,,,,,
41964.98472,516.22744,,,,,,,,,,
41964.98611,459.95620,,,,,,,,,,
41964.98750,516.22744,,,,,,,,,,
41964.98889,579.83840,,,,,,,,,,
41964.99028,643.44937,,,,,,,,,,
41964.99306,711.95348,,,,,,,,,,
41964.99444,643.44937,,,,,,,,,,
41964.99722,711.95348,,,,,,,,,,
41964.99861,905.23295,,,,,,,,,,
41965.00000,1384.76176,,,,,,,,,,
41965.00833,2057.57003,,,,,,,,,,
41965.00972,1494.85766,,,,,,,,,,
41965.01111,1179.24941,,,,,,,,,,
41965.01250,863.64117,,,,,,,,,,
41965.01389,711.95348,,,,,,,,,,
41965.01528,408.57812,,,,,,,,,,
41965.01667,291.14249,,,,,,,,,,
41965.01806,149.73042,,,,,,,,,,
41965.01944,335.18085,,,,,,,,,,
41965.02083,643.44937,,,,,,,,,,
41965.02222,381.66579,,,,,,,,,,
41965.02361,1179.24941,,,,,,,,,,
41965.02500,1083.83297,,,,,,,,,,
41965.02639,2197.02484,,,,,,,,,,
41965.03056,1732.17549,,,,,,,,,,
41965.03194,1384.76176,,,,,,,,,,
41965.03333,1179.24941,,,,,,,,,,
41965.03750,1228.18092,,,,,,,,,,
41965.03889,1083.83297,,,,,,,,,,
41965.04028,177.37673,,,,,,,,,,
41965.04167,110.34056,,,,,,,,,,
41965.04861,87.58740,,,,,,,,,,
41965.05000,122.57343,,,,,,,,,,
41965.05139,68.01480,,,,,,,,,,
41965.05278,51.37809,,,,,,,,,,
41965.05417,3.18055,,,,,,,,,,
41965.05694,0.00000,,,,,,,,,,
41965.05972,122.57343,,,,,,,,,,
41965.06250,110.34056,,,,,,,,,,
41965.06528,51.37809,,,,,,,,,,
41965.06667,0.00000,,,,,,,,,,
41965.06944,77.55644,,,,,,,,,,
41965.07083,59.20713,,,,,,,,,,
41965.07361,24.71041,,,,,,,,,,
41965.07500,0.00000,,,,,,,,,,
41965.07639,30.82685,,,,,,,,,,
41965.07917,135.78494,,,,,,,,,,
41965.08056,0.00000,,,,,,,,,,
41965.08333,0.00000,,,,,,,,,,
41965.09167,122.57343,,,,,,,,,,
41965.09306,149.73042,,,,,,,,,,
41965.09444,196.21536,,,,,,,,,,
41965.09583,335.18085,,,,,,,,,,
41965.09722,677.70143,,,,,,,,,,
41965.09861,1228.18092,,,,,,,,,,
41965.10000,677.70143,,,,,,,,,,
41965.10139,905.23295,,,,,,,,,,
41965.10278,2057.57003,,,,,,,,,,
41965.10833,1923.00838,,,,,,,,,,
41965.10972,1732.17549,,,,,,,,,,
41965.11250,1330.93710,,,,,,,,,,
41965.11389,863.64117,,,,,,,,,,
41965.11528,1130.31790,,,,,,,,,,
41965.11667,1494.85766,,,,,,,,,,
41965.11806,1083.83297,,,,,,,,,,
41965.12083,905.23295,,,,,,,,,,
41965.12361,993.30967,,,,,,,,,,
41965.12500,611.64389,,,,,,,,,,
41965.12639,516.22744,,,,,,,,,,
41965.12778,1037.34803,,,,,,,,,,
41965.12917,785.35075,,,,,,,,,,
41965.13056,250.28468,,,,,,,,,,
41965.13194,122.57343,,,,,,,,,,
41965.13333,1130.31790,,,,,,,,,,
41965.13472,24.71041,,,,,,,,,,
41965.13611,14.92411,,,,,,,,,,
41965.13750,43.79370,,,,,,,,,,
41965.13889,905.23295,,,,,,,,,,
41965.14028,711.95348,,,,,,,,,,
41965.14167,149.73042,,,,,,,,,,
41965.14306,313.16167,,,,,,,,,,
41965.14444,270.10194,,,,,,,,,,
41965.14583,1037.34803,,,,,,,,,,
41965.14722,579.83840,,,,,,,,,,
41965.14861,949.27131,,,,,,,,,,
41965.15000,1037.34803,,,,,,,,,,
41965.15139,824.49596,,,,,,,,,,
41965.15417,1228.18092,,,,,,,,,,
41965.15556,1330.93710,,,,,,,,,,
41965.15694,785.35075,,,,,,,,,,
41965.15833,486.86853,,,,,,,,,,
41965.15972,611.64389,,,,,,,,,,
41965.16111,1384.76176,,,,,,,,,,
41965.16250,611.64389,,,,,,,,,,
41965.16389,357.20003,,,,,,,,,,
41965.16528,486.86853,,,,,,,,,,
41965.16667,408.57812,,,,,,,,,,
41965.16806,335.18085,,,,,,,,,,
41965.16944,231.44605,,,,,,,,,,
41965.17083,486.86853,,,,,,,,,,
41965.17222,357.20003,,,,,,,,,,
41965.17361,433.04387,,,,,,,,,,
41965.17500,357.20003,,,,,,,,,,
41965.17639,863.64117,,,,,,,,,,
41965.17778,459.95620,,,,,,,,,,
41965.17917,408.57812,,,,,,,,,,
41965.18056,59.20713,,,,,,,,,,
41965.18333,516.22744,,,,,,,,,,
41965.18472,59.20713,,,,,,,,,,
41965.18611,43.79370,,,,,,,,,,
41965.18750,313.16167,,,,,,,,,,
41965.18889,231.44605,,,,,,,,,,
41965.19167,122.57343,,,,,,,,,,
41965.19306,87.58740,,,,,,,,,,
41965.19444,677.70143,,,,,,,,,,
41965.19583,213.34139,,,,,,,,,,
41965.19722,381.66579,,,,,,,,,,
41965.20139,335.18085,,,,,,,,,,
41965.20278,408.57812,,,,,,,,,,
41965.20417,486.86853,,,,,,,,,,
41965.20556,433.04387,,,,,,,,,,
41965.20694,291.14249,,,,,,,,,,
41965.20833,516.22744,,,,,,,,,,
41965.20972,611.64389,,,,,,,,,,
41965.21111,993.30967,,,,,,,,,,
41965.21250,486.86853,,,,,,,,,,
41965.21389,135.78494,,,,,,,,,,
41965.21528,231.44605,,,,,,,,,,
41965.21667,177.37673,,,,,,,,,,
41965.21806,748.65212,,,,,,,,,,
41965.21944,1179.24941,,,,,,,,,,
41965.22083,1279.55901,,,,,,,,,,
41965.22222,110.34056,,,,,,,,,,
41965.22361,250.28468,,,,,,,,,,
41965.22500,1083.83297,,,,,,,,,,
41965.22778,863.64117,,,,,,,,,,
41965.22917,824.49596,,,,,,,,,,
41965.23056,643.44937,,,,,,,,,,
41965.23333,1553.57547,,,,,,,,,,
41965.23472,433.04387,,,,,,,,,,
41965.23611,993.30967,,,,,,,,,,
41965.23750,1228.18092,,,,,,,,,,
41965.23889,51.37809,,,,,,,,,,
41965.24028,486.86853,,,,,,,,,,
41965.24167,433.04387,,,,,,,,,,
41965.24306,7.82904,,,,,,,,,,
41965.24444,548.03292,,,,,,,,,,
41965.24583,164.40988,,,,,,,,,,
41965.24722,408.57812,,,,,,,,,,
41965.25000,459.95620,,,,,,,,,,
41965.25139,231.44605,,,,,,,,,,
41965.25278,486.86853,,,,,,,,,,
41965.25417,122.57343,,,,,,,,,,
41965.25556,98.59699,,,,,,,,,,
41965.25694,611.64389,,,,,,,,,,
41965.25833,7.82904,,,,,,,,,,
41965.25972,19.57260,,,,,,,,,,
41965.26111,36.94329,,,,,,,,,,
41965.26250,59.20713,,,,,,,,,,
41965.26389,5.38247,,,,,,,,,,
41965.26667,677.70143,,,,,,,,,,
41965.26944,5.38247,,,,,,,,,,
41965.27083,98.59699,,,,,,,,,,
41965.27222,19.57260,,,,,,,,,,
41965.27361,149.73042,,,,,,,,,,
41965.27639,87.58740,,,,,,,,,,
41965.27917,335.18085,,,,,,,,,,
41965.28056,98.59699,,,,,,,,,,
41965.28194,213.34139,,,,,,,,,,
41965.28333,14.92411,,,,,,,,,,
41965.28611,643.44937,,,,,,,,,,
41965.28750,24.71041,,,,,,,,,,
41965.28889,98.59699,,,,,,,,,,
41965.29167,291.14249,,,,,,,,,,
41965.29306,516.22744,,,,,,,,,,
41965.29583,14.92411,,,,,,,,,,
41965.29722,381.66579,,,,,,,,,,
41965.29861,19.57260,,,,,,,,,,
41965.30000,7.82904,,,,,,,,,,
41965.30139,486.86853,,,,,,,,,,
41965.30278,231.44605,,,,,,,,,,
41965.30417,335.18085,,,,,,,,,,
41965.30556,270.10194,,,,,,,,,,
41965.30694,213.34139,,,,,,,,,,
41965.31111,110.34056,,,,,,,,,,
41965.31250,177.37673,,,,,,,,,,
41965.31528,250.28468,,,,,,,,,,
41965.31667,291.14249,,,,,,,,,,
41965.31806,643.44937,,,,,,,,,,
41965.31944,1037.34803,,,,,,,,,,
41965.32083,1732.17549,,,,,,,,,,
41965.32917,1612.29328,,,,,,,,,,
41965.33056,2126.07415,,,,,,,,,,
41965.51944,2197.02484,,,,,,,,,,
41965.55278,2126.07415,,,,,,,,,,
41965.55694,2267.97553,,,,,,,,,,
41965.56111,2057.57003,,,,,,,,,,
41965.56250,1795.78645,,,,,,,,,,
41965.56389,2126.07415,,,,,,,,,,
41965.56528,1671.01110,,,,,,,,,,
41965.56667,2267.97553,,,,,,,,,,
41965.56806,1923.00838,,,,,,,,,,
41965.57361,1795.78645,,,,,,,,,,
41965.57500,1989.06592,,,,,,,,,,
41965.57778,2126.07415,,,,,,,,,,
41965.57917,1179.24941,,,,,,,,,,
41965.58056,1923.00838,,,,,,,,,,
41965.58194,1438.58642,,,,,,,,,,
41965.58333,1989.06592,,,,,,,,,,
41965.58472,1279.55901,,,,,,,,,,
41965.58611,1923.00838,,,,,,,,,,
41965.58750,2057.57003,,,,,,,,,,
41965.58889,1795.78645,,,,,,,,,,
41965.59028,1494.85766,,,,,,,,,,
41965.59167,2126.07415,,,,,,,,,,
41965.59583,1859.39741,,,,,,,,,,
41965.59861,1553.57547,,,,,,,,,,
41965.60000,1923.00838,,,,,,,,,,
41965.60278,2197.02484,,,,,,,,,,
41965.60417,2126.07415,,,,,,,,,,
41965.60556,1612.29328,,,,,,,,,,
41965.61806,1923.00838,,,,,,,,,,
41965.62222,2126.07415,,,,,,,,,,
41965.62639,1130.31790,,,,,,,,,,
41965.62778,949.27131,,,,,,,,,,
41965.62917,863.64117,,,,,,,,,,
41965.63750,2267.97553,,,,,,,,,,
41965.63889,2057.57003,,,,,,,,,,
41965.64028,1859.39741,,,,,,,,,,
41965.64167,1671.01110,,,,,,,,,,
41965.64306,1384.76176,,,,,,,,,,
41965.64444,1179.24941,,,,,,,,,,
41965.64583,1130.31790,,,,,,,,,,
41965.64861,1037.34803,,,,,,,,,,
41965.65139,824.49596,,,,,,,,,,
41965.65278,516.22744,,,,,,,,,,
41965.65417,863.64117,,,,,,,,,,
41965.65556,611.64389,,,,,,,,,,
41965.65694,408.57812,,,,,,,,,,
41965.65833,357.20003,,,,,,,,,,
41965.66389,459.95620,,,,,,,,,,
41965.66528,579.83840,,,,,,,,,,
41965.66667,579.83840,,,,,,,,,,
41965.66944,357.20003,,,,,,,,,,
41965.67083,231.44605,,,,,,,,,,
41965.67222,149.73042,,,,,,,,,,
41965.67361,313.16167,,,,,,,,,,
41965.67500,270.10194,,,,,,,,,,
41965.67639,335.18085,,,,,,,,,,
41965.67778,408.57812,,,,,,,,,,
41965.67917,357.20003,,,,,,,,,,
41965.68194,250.28468,,,,,,,,,,
41965.68333,135.78494,,,,,,,,,,
41965.68472,77.55644,,,,,,,,,,
41965.68611,59.20713,,,,,,,,,,
41965.68750,77.55644,,,,,,,,,,
41965.68889,110.34056,,,,,,,,,,
41965.69028,164.40988,,,,,,,,,,
41965.69167,250.28468,,,,,,,,,,
41965.69306,381.66579,,,,,,,,,,
41965.69444,611.64389,,,,,,,,,,
41965.69583,1330.93710,,,,,,,,,,
41965.69722,1859.39741,,,,,,,,,,
41965.72361,2197.02484,,,,,,,,,,
41965.72500,1384.76176,,,,,,,,,,
41965.72639,1279.55901,,,,,,,,,,
41965.72778,1083.83297,,,,,,,,,,
41965.72917,579.83840,,,,,,,,,,
41965.73056,313.16167,,,,,,,,,,
41965.73194,250.28468,,,,,,,,,,
41965.73472,196.21536,,,,,,,,,,
41965.73750,164.40988,,,,,,,,,,
41965.73889,135.78494,,,,,,,,,,
41965.74861,98.59699,,,,,,,,,,
41965.75000,77.55644,,,,,,,,,,
41965.75278,59.20713,,,,,,,,,,
41965.75833,43.79370,,,,,,,,,,
41965.76528,30.82685,,,,,,,,,,
41965.77083,24.71041,,,,,,,,,,
41965.77917,36.94329,,,,,,,,,,
41965.78056,24.71041,,,,,,,,,,
41965.78194,0.00000,,,,,,,,,,
41965.79167,0.00000,,,,,,,,,,
41965.81250,0.00000,,,,,,,,,,
41965.83333,0.00000,,,,,,,,,,
41965.85417,0.00000,,,,,,,,,,
41965.87500,0.00000,,,,,,,,,,
41965.89583,0.00000,,,,,,,,,,
41965.91667,0.00000,,,,,,,,,,
41965.93750,0.00000,,,,,,,,,,
41965.95833,0.00000,,,,,,,,,,
41965.97917,0.00000,,,,,,,,,,
41966.00000,0.00000,,,,,,,,,,
41966.02083,0.00000,,,,,,,,,,
41966.04167,0.00000,,,,,,,,,,
41966.06250,0.00000,,,,,,,,,,
41966.08333,0.00000,,,,,,,,,,
41966.10417,0.00000,,,,,,,,,,
41966.12500,0.00000,,,,,,,,,,
41966.14583,0.00000,,,,,,,,,,
41966.16667,0.00000,,,,,,,,,,
41966.18750,0.00000,,,,,,,,,,
41966.20833,0.00000,,,,,,,,,,
41966.22917,0.00000,,,,,,,,,,
41966.25000,0.00000,,,,,,,,,,
41966.27083,0.00000,,,,,,,,,,
41966.29167,0.00000,,,,,,,,,,
41966.31250,0.00000,,,,,,,,,,
41966.33333,0.00000,,,,,,,,,,
41966.35417,0.00000,,,,,,,,,,
41966.37500,0.00000,,,,,,,,,,
41966.39583,0.00000,,,,,,,,,,
41966.41667,0.00000,,,,,,,,,,
41966.43750,0.00000,,,,,,,,,,
41966.45833,0.00000,,,,,,,,,,
41966.47917,0.00000,,,,,,,,,,
41966.50000,0.00000,,,,,,,,,,
41966.52083,0.00000,,,,,,,,,,
41966.54167,0.00000,,,,,,,,,,
41966.56250,0.00000,,,,,,,,,,
41966.58333,0.00000,,,,,,,,,,
41966.60417,0.00000,,,,,,,,,,
41966.62500,0.00000,,,,,,,,,,
41966.64583,0.00000,,,,,,,,,,
41966.65139,1.46795,,,,,,,,,,
41966.65417,5.38247,,,,,,,,,,
41966.66528,1.46795,,,,,,,,,,
41966.66667,0.00000,,,,,,,,,,
41966.68333,14.92411,,,,,,,,,,
41966.68472,7.82904,,,,,,,,,,
41966.68750,5.38247,,,,,,,,,,
41966.69028,1.46795,,,,,,,,,,
41966.69583,0.00000,,,,,,,,,,
41966.70139,1.46795,,,,,,,,,,
41966.70278,7.82904,,,,,,,,,,
41966.70833,14.92411,,,,,,,,,,
41966.70972,30.82685,,,,,,,,,,
41966.71250,19.57260,,,,,,,,,,
41966.71667,11.25425,,,,,,,,,,
41966.71944,5.38247,,,,,,,,,,
41966.72361,1.46795,,,,,,,,,,
41966.72778,24.71041,,,,,,,,,,
41966.72917,77.55644,,,,,,,,,,
41966.73056,43.79370,,,,,,,,,,
41966.73194,24.71041,,,,,,,,,,
41966.73472,14.92411,,,,,,,,,,
41966.73750,7.82904,,,,,,,,,,
41966.74722,14.92411,,,,,,,,,,
41966.74861,30.82685,,,,,,,,,,
41966.75000,36.94329,,,,,,,,,,
41966.75278,51.37809,,,,,,,,,,
41966.75417,30.82685,,,,,,,,,,
41966.75556,19.57260,,,,,,,,,,
41966.76667,11.25425,,,,,,,,,,
41966.77083,7.82904,,,,,,,,,,
41966.77639,14.92411,,,,,,,,,,
41966.78611,24.71041,,,,,,,,,,
41966.78889,59.20713,,,,,,,,,,
41966.79028,87.58740,,,,,,,,,,
41966.79167,68.01480,,,,,,,,,,
41966.79306,51.37809,,,,,,,,,,
41966.79583,87.58740,,,,,,,,,,
41966.79722,59.20713,,,,,,,,,,
41966.79861,43.79370,,,,,,,,,,
41966.80417,30.82685,,,,,,,,,,
41966.80694,68.01480,,,,,,,,,,
41966.80833,135.78494,,,,,,,,,,
41966.80972,177.37673,,,,,,,,,,
41966.81111,77.55644,,,,,,,,,,
41966.81250,36.94329,,,,,,,,,,
41966.81389,24.71041,,,,,,,,,,
41966.81667,68.01480,,,,,,,,,,
41966.82222,98.59699,,,,,,,,,,
41966.82361,51.37809,,,,,,,,,,
41966.82500,36.94329,,,,,,,,,,
41966.82778,122.57343,,,,,,,,,,
41966.82917,98.59699,,,,,,,,,,
41966.83194,68.01480,,,,,,,,,,
41966.83333,43.79370,,,,,,,,,,
41966.83472,24.71041,,,,,,,,,,
41966.84167,14.92411,,,,,,,,,,
41966.84444,7.82904,,,,,,,,,,
41966.85000,3.18055,,,,,,,,,,
41966.85417,1.46795,,,,,,,,,,
41966.85694,5.38247,,,,,,,,,,
